icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010FF70,quotearg_n_style_mem,Normal,001076F0,quotearg_n_style_mem,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110000,quotearg_style,Normal,00107780,quotearg_style,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110090,quotearg_style_mem,Normal,00107810,quotearg_style_mem,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110380,quotearg_n_style_colon,Normal,00107B00,quotearg_n_style_colon,Normal,0,4,0,0,5,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110420,quotearg_n_custom,Normal,00107BA0,quotearg_n_custom,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001104C0,quotearg_n_custom_mem,Normal,00107C40,quotearg_n_custom_mem,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110560,quotearg_custom,Normal,00107CE0,quotearg_custom,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110600,quotearg_custom_mem,Normal,00107D80,quotearg_custom_mem,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110D00,fd_safer,Normal,001081D0,fd_safer,Normal,0,3,0,0,2,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00110D50,version_etc_arn,Normal,00108220,version_etc_arn,Normal,0,21,0,0,30,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001111C0,version_etc_ar,Normal,00108690,version_etc_ar,Normal,0,4,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001111E0,version_etc_va,Normal,001086B0,version_etc_va,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111280,version_etc,Normal,00108750,version_etc,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111400,xnrealloc,Normal,001088F0,xnrealloc,Normal,0,6,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001114A0,xrealloc,Normal,00108990,xrealloc,Normal,0,5,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111500,xreallocarray,Normal,001089F0,xreallocarray,Normal,0,6,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111540,xireallocarray,Normal,00108A30,xireallocarray,Normal,0,6,0,0,8,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001115B0,xinmalloc,Normal,00108AA0,xinmalloc,Normal,0,7,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001115F0,x2realloc,Normal,00108AE0,x2realloc,Normal,0,8,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111670,x2nrealloc,Normal,00108B60,x2nrealloc,Normal,0,11,0,0,16,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00111700,xpalloc,Normal,00108BF0,xpalloc,Normal,0,20,0,0,32,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00112DE0,close_stream,Normal,00109400,close_stream,Normal,0,8,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00112EE0,rpl_fcntl,Normal,00109540,rpl_fcntl,Normal,0,34,0,0,53,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113150,open_safer,Normal,001058B0,open_safer,Normal,0,5,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,001131C0,hard_locale,Normal,001097B0,hard_locale,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113240,locale_charset,Normal,00109460,locale_charset,Normal,0,3,0,0,2,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113280,setlocale_null_r,Normal,00109830,setlocale_null_r,Normal,0,8,0,0,9,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00113350,atexit,Normal,001098F0,atexit,Normal,0,2,0,0,1,0
