icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@4644f12b,1.0,0.9859363729567544,00111830,xcalloc,Normal,00107A00,xcalloc,Normal,0,3,0,0,3,0
javax.swing.ImageIcon@4644f12b,1.0,0.9859363729567544,00111850,xicalloc,Normal,00107A20,xicalloc,Normal,0,3,0,0,3,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,00104C00,_start,Normal,00103450,_start,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FB40,clone_quoting_options,Normal,001062E0,clone_quoting_options,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FB80,get_quoting_style,Normal,00106320,get_quoting_style,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FBA0,set_quoting_style,Normal,00106340,set_quoting_style,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FBC0,set_char_quoting,Normal,00106360,set_char_quoting,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FC00,set_quoting_flags,Normal,001063A0,set_quoting_flags,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FC50,quotearg_buffer,Normal,001063F0,quotearg_buffer,Normal,0,1,0,0,0,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FEA0,quotearg,Normal,00106640,quotearg,Normal,0,1,0,0,1,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,0010FEC0,quotearg_mem,Normal,00106660,quotearg_mem,Normal,0,1,0,0,1,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,001106B0,quote_mem,Normal,00106E50,quote_mem,Normal,0,1,0,0,1,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,001106F0,quote,Normal,00106E90,quote,Normal,0,1,0,0,1,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,00111360,emit_bug_reporting_address,Normal,00107530,emit_bug_reporting_address,Normal,0,1,0,0,1,0
javax.swing.ImageIcon@4644f12b,1.0,0.9890130573694068,00113340,dup_safer,Normal,00106F10,dup_safer,Normal,0,1,0,0,1,0
javax.swing.ImageIcon@4644f12b,1.0,0.9910994973918399,0010E530,quotearg_buffer_restyled,Normal,00104CD0,quotearg_buffer_restyled,Normal,0,361,0,0,592,0
javax.swing.ImageIcon@4644f12b,1.0,0.991422514586288,0010FC20,set_custom_quoting,Normal,001063C0,set_custom_quoting,Normal,0,3,0,0,4,0
javax.swing.ImageIcon@4644f12b,1.0,0.9918374288468401,00104C60,sub_00104C60,Normal,001034B0,sub_001034B0,Normal,0,4,0,0,4,0
javax.swing.ImageIcon@4644f12b,1.0,0.9927297418703065,0010E3A0,set_program_name,Normal,00104B40,set_program_name,Normal,0,11,0,0,17,0
javax.swing.ImageIcon@4644f12b,1.0,0.9929105230368297,001120F0,xstrtoumax,Normal,00108280,xstrtoumax,Normal,0,68,0,0,112,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00103000,_init,Normal,00102000,_init,Normal,0,3,0,0,3,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00104C30,sub_00104C30,Normal,00103480,sub_00103480,Normal,0,4,0,0,4,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00104CA0,_FINI_0,Normal,001034F0,_FINI_0,Normal,0,5,0,0,6,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00105970,close_stdout,Normal,001047A0,close_stdout,Normal,0,9,0,0,14,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00106AE0,rpl_fclose,Normal,00104850,rpl_fclose,Normal,0,9,0,0,13,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00106B60,rpl_fflush,Normal,00104940,rpl_fflush,Normal,0,6,0,0,8,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,00108A20,rpl_fseeko,Normal,00104A30,rpl_fseeko,Normal,0,9,0,0,11,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010D1C0,imaxtostr,Normal,00104AA0,imaxtostr,Normal,0,7,0,0,7,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010D310,rpl_mbrtowc,Normal,001089B0,rpl_mbrtowc,Normal,0,7,0,0,10,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010E450,gettext_quote.part.0,Normal,00104BF0,gettext_quote.part.0,Normal,0,17,0,0,28,0
javax.swing.ImageIcon@4644f12b,1.0,0.9933071490757153,0010F950,quotearg_n_options,Normal,001060F0,quotearg_n_options,Normal,0,13,0,0,18,0
